pathECMWF,pathESP,leadTime,year,month,day
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,15,2018,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,16,2018,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,17,2018,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,18,2018,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,19,2018,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,20,2018,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,21,2018,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,22,2018,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,23,2018,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,24,2018,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,25,2018,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,26,2018,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,27,2018,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,28,2018,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,29,2018,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,30,2018,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,31,2018,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,32,2018,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,33,2018,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,34,2018,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,35,2018,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,36,2018,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,37,2018,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,38,2018,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,39,2018,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,40,2018,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,41,2018,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,42,2018,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,43,2018,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,44,2018,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,45,2018,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,46,2018,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,7,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,8,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,9,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,10,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,11,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,12,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,13,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,14,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,15,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,16,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,17,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,18,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,19,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,20,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,21,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,22,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,23,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,24,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,25,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,26,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,27,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,28,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,29,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,30,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,31,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,32,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,33,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,34,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,35,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,36,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,37,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,38,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,39,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,40,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,41,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,42,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,43,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,44,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,45,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-22.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-22.npy,46,2019,2,22
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,7,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,8,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,9,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,10,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,11,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,12,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,13,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,14,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,15,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,16,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,17,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,18,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,19,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,20,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,21,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,22,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,23,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,24,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,25,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,26,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,27,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,28,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,29,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,30,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,31,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,32,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,33,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,34,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,35,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,36,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,37,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,38,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,39,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,40,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,41,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,42,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,43,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,44,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,45,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,46,2004,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,7,2005,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,8,2005,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,9,2005,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,10,2005,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,11,2005,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,12,2005,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,13,2005,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,14,2005,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,15,2005,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,16,2005,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,17,2005,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,18,2005,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,19,2005,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,20,2005,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,21,2005,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,22,2005,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,23,2005,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,24,2005,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,25,2005,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,26,2005,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,27,2005,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,28,2005,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,29,2005,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,30,2005,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,31,2005,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,32,2005,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,33,2005,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,34,2005,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,35,2005,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,36,2005,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,37,2005,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,38,2005,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,39,2005,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,40,2005,2,26
/mnt/disk3/longnd/env_data/grid_base/nparr_reg1/Step24h/02-26.npy,/mnt/disk3/longnd/env_data/grid_base/GMSaP/preprocess_region_1/02-26.npy,41,2005,2,26
